Time,Rate,Event
4827,1.08953,Downward Overshoot
4828,1.08933,Downward Overshoot
4829,1.08931,Downward Overshoot
4830,1.08936,Downward Overshoot
4831,1.08945,Downward Overshoot
4832,1.08963,Downward Overshoot
4833,1.08948,Downward Overshoot
4834,1.08953,Downward Overshoot
4835,1.08979,Downward Overshoot
4836,1.08979,Downward Overshoot
4837,1.08983,Downward Overshoot
4838,1.08967,Downward Overshoot
4839,1.08948,Downward Overshoot
4840,1.08908,Downward Overshoot
4841,1.08935,Downward Overshoot
4842,1.08977,Downward Overshoot
4843,1.0901,Downward Overshoot
4844,1.08969,Downward Overshoot
4845,1.08969,Downward Overshoot
4846,1.08997,Downward Overshoot
4847,1.09047,Downward Overshoot
4848,1.0902,Downward Overshoot
4849,1.08983,Downward Overshoot
4850,1.08958,Downward Overshoot
4851,1.08906,Downward Overshoot
4852,1.08884,Downward Overshoot
4853,1.08844,Downward Overshoot
4854,1.08857,Downward Overshoot
4855,1.08897,Downward Overshoot
4856,1.08897,Downward Overshoot
4857,1.08993,Downward Overshoot
4858,1.08953,Downward Overshoot
4859,1.08921,Downward Overshoot
4860,1.08858,Downward Overshoot
4861,1.08794,Downward Overshoot
4862,1.08841,Downward Overshoot
4863,1.08839,Downward Overshoot
4864,1.08816,Downward Overshoot
4865,1.08808,Downward Overshoot
4866,1.08834,Downward Overshoot
4867,1.0885,Downward Overshoot
4868,1.08853,Downward Overshoot
4869,1.08843,Downward Overshoot
4870,1.08801,Downward Overshoot
4871,1.08748,Downward Overshoot
4872,1.08783,Downward Overshoot
4873,1.08694,Downward Overshoot
4874,1.08707,Downward Overshoot
4875,1.08663,Downward Overshoot
4876,1.08688,Downward Overshoot
4877,1.08622,Downward Overshoot
4878,1.08626,Downward Overshoot
4879,1.08494,Downward Overshoot
4880,1.08606,Downward Overshoot
4881,1.08598,Downward Overshoot
4882,1.08604,Downward Overshoot
4883,1.08607,Downward Overshoot
4884,1.08605,Downward Overshoot
4885,1.08555,Downward Overshoot
4886,1.08522,Downward Overshoot
4887,1.0846,Downward Overshoot
4888,1.08527,Downward Overshoot
4889,1.0856,Downward Overshoot
4890,1.08542,Downward Overshoot
4891,1.08508,Downward Overshoot
4892,1.08509,Downward Overshoot
4893,1.08532,Downward Overshoot
4894,1.08526,Downward Overshoot
4895,1.08466,Downward Overshoot
4896,1.08575,Downward Overshoot
4897,1.08525,Downward Overshoot
4898,1.08517,Downward Overshoot
4899,1.08515,Downward Overshoot
4900,1.08471,Downward Overshoot
4901,1.0846,Downward Overshoot
4902,1.08497,Downward Overshoot
4903,1.0847,Downward Overshoot
4904,1.08477,Downward Overshoot
4905,1.08481,Downward Overshoot
4906,1.08412,Downward Overshoot
4907,1.08411,Downward Overshoot
4908,1.08437,Downward Overshoot
4909,1.08463,Downward Overshoot
4910,1.0846,Downward Overshoot
4911,1.08425,Downward Overshoot
4912,1.08409,Downward Overshoot
4913,1.08434,Downward Overshoot
4914,1.08434,Downward Overshoot
4915,1.08418,Downward Overshoot
4916,1.0846,Downward Overshoot
4917,1.08507,Downward Overshoot
4918,1.08514,Downward Overshoot
4919,1.08522,Downward Overshoot
4920,1.08482,Downward Overshoot
4921,1.08507,Downward Overshoot
4922,1.08525,Downward Overshoot
4923,1.08525,Downward Overshoot
4924,1.08499,Downward Overshoot
4925,1.08495,Downward Overshoot
4926,1.08481,Downward Overshoot
4927,1.08503,Downward Overshoot
4928,1.08499,Downward Overshoot
4929,1.08517,Downward Overshoot
4930,1.08527,Downward Overshoot
4931,1.08512,Downward Overshoot
4932,1.08565,Downward Overshoot
4933,1.08529,Downward Overshoot
4934,1.08543,Downward Overshoot
4935,1.08513,Downward Overshoot
4936,1.08576,Downward Overshoot
4937,1.08552,Downward Overshoot
4938,1.08606,Downward Overshoot
4939,1.08637,Downward Overshoot
4940,1.08723,Downward Overshoot
4941,1.08732,Downward Overshoot
4942,1.08785,Downward Overshoot
4943,1.08768,Downward Overshoot
4944,1.08751,Downward Overshoot
4945,1.08751,Downward Overshoot
4946,1.08718,Downward Overshoot
4947,1.08739,Downward Overshoot
4948,1.08725,Downward Overshoot
4949,1.0876,Downward Overshoot
4950,1.08863,Downward Overshoot
4951,1.08841,Downward Overshoot
4952,1.08853,Downward Overshoot
4953,1.0882,Downward Overshoot
4954,1.08868,Downward Overshoot
4955,1.08864,Downward Overshoot
4956,1.08873,Downward Overshoot
4957,1.08869,Downward Overshoot
4958,1.08829,Downward Overshoot
4959,1.0876,Downward Overshoot
4960,1.08781,Downward Overshoot
4961,1.08757,Downward Overshoot
4962,1.08839,Downward Overshoot
4963,1.08888,Downward Overshoot
4964,1.08909,Downward Overshoot
4965,1.08908,Downward Overshoot
4966,1.08972,Downward Overshoot
4967,1.09181,Downward Overshoot
4968,1.09185,Downward Overshoot
4969,1.09178,Downward Overshoot
4970,1.09044,Downward Overshoot
4971,1.0901,Downward Overshoot
4972,1.08964,Downward Overshoot
4973,1.08884,Downward Overshoot
4974,1.08895,Downward Overshoot
4975,1.08892,Downward Overshoot
4976,1.08932,Downward Overshoot
4977,1.08931,Downward Overshoot
4978,1.08903,Downward Overshoot
4979,1.08912,Downward Overshoot
4980,1.089,Downward Overshoot
4981,1.08888,Downward Overshoot
4982,1.08892,Downward Overshoot
4983,1.08908,Downward Overshoot
4984,1.08884,Downward Overshoot
4985,1.08862,Downward Overshoot
4986,1.0885,Downward Overshoot
4987,1.08835,Downward Overshoot
4988,1.08828,Downward Overshoot
4989,1.08848,Downward Overshoot
4990,1.08874,Downward Overshoot
4991,1.08874,Downward Overshoot
4992,1.08828,Downward Overshoot
4993,1.08816,Downward Overshoot
4994,1.0884,Downward Overshoot
4995,1.08805,Downward Overshoot
4996,1.08794,Downward Overshoot
4997,1.08773,Downward Overshoot
4998,1.0874,Downward Overshoot
4999,1.08698,Downward Overshoot
5000,1.08708,Downward Overshoot
5001,1.0869,Downward Overshoot
5002,1.08675,Downward Overshoot
5003,1.08667,Downward Overshoot
5004,1.08744,Downward Overshoot
5005,1.08755,Downward Overshoot
5006,1.0876,Downward Overshoot
5007,1.0876,Downward Overshoot
5008,1.08761,Downward Overshoot
5009,1.08768,Downward Overshoot
5010,1.08773,Downward Overshoot
5011,1.08788,Downward Overshoot
5012,1.0878,Downward Overshoot
5013,1.08789,Downward Overshoot
5014,1.08817,Downward Overshoot
5015,1.08814,Downward Overshoot
5016,1.08815,Downward Overshoot
5017,1.08812,Downward Overshoot
5018,1.08803,Downward Overshoot
5019,1.088,Downward Overshoot
5020,1.08823,Downward Overshoot
5021,1.08812,Downward Overshoot
5022,1.08807,Downward Overshoot
5023,1.08809,Downward Overshoot
5024,1.08773,Downward Overshoot
5025,1.08768,Downward Overshoot
5026,1.08803,Downward Overshoot
5027,1.0877,Downward Overshoot
5028,1.08722,Downward Overshoot
5029,1.0872,Downward Overshoot
5030,1.08711,Downward Overshoot
5031,1.08622,Downward Overshoot
5032,1.08516,Downward Overshoot
5033,1.08381,Downward Overshoot
5034,1.0846,Downward Overshoot
5035,1.08442,Downward Overshoot
5036,1.08472,Downward Overshoot
5037,1.08534,Downward Overshoot
5038,1.08461,Downward Overshoot
5039,1.08404,Downward Overshoot
5040,1.08374,Downward Overshoot
5041,1.08349,Downward Overshoot
5042,1.08353,Downward Overshoot
5043,1.08368,Downward Overshoot
5044,1.08366,Downward Overshoot
5045,1.08445,Downward Overshoot
5046,1.084,Downward Overshoot
5047,1.08381,Downward Overshoot
5048,1.08394,Downward Overshoot
5049,1.08361,Downward Overshoot
5050,1.08298,Downward Overshoot
5051,1.08291,Downward Overshoot
5052,1.08313,Downward Overshoot
5053,1.08279,Downward Overshoot
5054,1.08292,Downward Overshoot
5055,1.08316,Downward Overshoot
5056,1.08301,Downward Overshoot
5057,1.08249,Downward Overshoot
5058,1.08313,Downward Overshoot
5059,1.08221,Downward Overshoot
5060,1.08188,Downward Overshoot
5061,1.08156,Downward Overshoot
5062,1.08099,Downward Overshoot
5063,1.07995,Downward Overshoot
5064,1.08002,Downward Overshoot
5065,1.0797,Downward Overshoot
5066,1.07984,Downward Overshoot
5067,1.07995,Downward Overshoot
5068,1.08006,Downward Overshoot
5069,1.07978,Downward Overshoot
5070,1.07988,Downward Overshoot
5071,1.08006,Downward Overshoot
5072,1.07966,Downward Overshoot
5073,1.0796,Downward Overshoot
5074,1.07939,Downward Overshoot
5075,1.07935,Downward Overshoot
5076,1.07932,Downward Overshoot
5077,1.07958,Downward Overshoot
5078,1.07956,Downward Overshoot
5079,1.0794,Downward Overshoot
5080,1.07966,Downward Overshoot
5081,1.07984,Downward Overshoot
5082,1.07986,Downward Overshoot
5083,1.07964,Downward Overshoot
5084,1.07977,Downward Overshoot
5085,1.07985,Downward Overshoot
5086,1.07959,Downward Overshoot
5087,1.07933,Downward Overshoot
5088,1.07999,Downward Overshoot
5089,1.07979,Downward Overshoot
5090,1.07987,Downward Overshoot
5091,1.07987,Downward Overshoot
5092,1.07983,Downward Overshoot
5093,1.07992,Downward Overshoot
5094,1.07976,Downward Overshoot
5095,1.07985,Downward Overshoot
5096,1.07984,Downward Overshoot
5097,1.07995,Downward Overshoot
5098,1.07992,Downward Overshoot
5099,1.08029,Downward Overshoot
5100,1.07994,Downward Overshoot
5101,1.07963,Downward Overshoot
5102,1.0798,Downward Overshoot
5103,1.07988,Downward Overshoot
5104,1.07984,Downward Overshoot
5105,1.07955,Downward Overshoot
5106,1.07938,Downward Overshoot
5107,1.07957,Downward Overshoot
5108,1.07969,Downward Overshoot
5109,1.07985,Downward Overshoot
5110,1.07997,Downward Overshoot
5111,1.07991,Downward Overshoot
5112,1.0799,Downward Overshoot
5113,1.07951,Downward Overshoot
5114,1.0797,Downward Overshoot
5115,1.0799,Downward Overshoot
5116,1.07978,Downward Overshoot
5117,1.08016,Downward Overshoot
5118,1.08021,Downward Overshoot
5119,1.08039,Downward Overshoot
5120,1.08007,Downward Overshoot
5121,1.08065,Downward Overshoot
5122,1.08098,Downward Overshoot
5123,1.08139,Downward Overshoot
5124,1.08217,Downward Overshoot
5125,1.08229,Downward Overshoot
5126,1.08273,Downward Overshoot
5127,1.0824,Downward Overshoot
5128,1.08258,Downward Overshoot
5129,1.08268,Downward Overshoot
5130,1.0833,Downward Overshoot
5131,1.08342,Downward Overshoot
5132,1.08323,Downward Overshoot
5133,1.08357,Downward Overshoot
5134,1.08364,Downward Overshoot
5135,1.08348,Downward Overshoot
5136,1.08358,Downward Overshoot
5137,1.08441,Downward Overshoot
5138,1.08364,Downward Overshoot
5139,1.08316,Downward Overshoot
5140,1.08323,Downward Overshoot
5141,1.08287,Downward Overshoot
5142,1.08297,Downward Overshoot
5143,1.08245,Downward Overshoot
5144,1.08175,Downward Overshoot
5145,1.08178,Downward Overshoot
5146,1.08222,Downward Overshoot
5147,1.0818,Downward Overshoot
5148,1.08168,Downward Overshoot
5149,1.08203,Downward Overshoot
5150,1.08196,Downward Overshoot
5151,1.0821,Downward Overshoot
5152,1.08178,Downward Overshoot
5153,1.08165,Downward Overshoot
5154,1.08169,Downward Overshoot
5155,1.08173,Downward Overshoot
5156,1.08161,Downward Overshoot
5157,1.08094,Downward Overshoot
5158,1.07996,Downward Overshoot
5159,1.08103,Downward Overshoot
5160,1.08143,Downward Overshoot
5161,1.08249,Downward Overshoot
5162,1.08286,Downward Overshoot
5163,1.08412,Downward Overshoot
5164,1.08394,Downward Overshoot
5165,1.08515,Downward Overshoot
5166,1.08493,Downward Overshoot
5167,1.08483,Downward Overshoot
5168,1.08446,Downward Overshoot
5169,1.08427,Downward Overshoot
5170,1.08394,Downward Overshoot
5171,1.08467,Downward Overshoot
5172,1.08342,Downward Overshoot
5173,1.08326,Downward Overshoot
5174,1.08332,Downward Overshoot
5175,1.08258,Downward Overshoot
5176,1.0829,Downward Overshoot
5177,1.08268,Downward Overshoot
5178,1.08248,Downward Overshoot
5179,1.08273,Downward Overshoot
5180,1.08271,Downward Overshoot
5181,1.08277,Downward Overshoot
5182,1.08243,Downward Overshoot
5183,1.08235,Downward Overshoot
5184,1.08262,Downward Overshoot
5185,1.08253,Downward Overshoot
5186,1.08262,Downward Overshoot
5187,1.08286,Downward Overshoot
5188,1.08287,Downward Overshoot
5189,1.08236,Downward Overshoot
5190,1.08233,Downward Overshoot
5191,1.08223,Downward Overshoot
5192,1.08201,Downward Overshoot
5193,1.082,Downward Overshoot
5194,1.0821,Downward Overshoot
5195,1.08223,Downward Overshoot
5196,1.08267,Downward Overshoot
5197,1.08284,Downward Overshoot
5198,1.08305,Downward Overshoot
5199,1.0828,Downward Overshoot
5200,1.08269,Downward Overshoot
5201,1.08306,Downward Overshoot
5202,1.08304,Downward Overshoot
5203,1.08278,Downward Overshoot
5204,1.08279,Downward Overshoot
5205,1.0828,Downward Overshoot
5206,1.08301,Downward Overshoot
5207,1.08231,Downward Overshoot
5208,1.08151,Downward Overshoot
5209,1.08142,Downward Overshoot
5210,1.08114,Downward Overshoot
5211,1.08113,Downward Overshoot
5212,1.08112,Downward Overshoot
5213,1.08114,Downward Overshoot
5214,1.08107,Downward Overshoot
5215,1.08135,Downward Overshoot
5216,1.08137,Downward Overshoot
5217,1.08136,Downward Overshoot
5218,1.08148,Downward Overshoot
5219,1.08148,Downward Overshoot
5220,1.08138,Downward Overshoot
5221,1.08096,Downward Overshoot
5222,1.08146,Downward Overshoot
5223,1.08142,Downward Overshoot
5224,1.08154,Downward Overshoot
5225,1.08196,Downward Overshoot
5226,1.08277,Downward Overshoot
5227,1.08315,Downward Overshoot
5228,1.08258,Downward Overshoot
5229,1.08222,Downward Overshoot
5230,1.08154,Downward Overshoot
5231,1.08232,Downward Overshoot
5232,1.08295,Downward Overshoot
5233,1.08227,Downward Overshoot
5234,1.08233,Downward Overshoot
5235,1.08162,Downward Overshoot
5236,1.0815,Downward Overshoot
5237,1.08189,Downward Overshoot
5238,1.08164,Downward Overshoot
5239,1.08266,Downward Overshoot
5240,1.08199,Downward Overshoot
5241,1.08177,Downward Overshoot
5242,1.08211,Downward Overshoot
5243,1.08155,Downward Overshoot
5244,1.08114,Downward Overshoot
5245,1.08123,Downward Overshoot
5246,1.08156,Downward Overshoot
5247,1.08109,Downward Overshoot
5248,1.08041,Downward Overshoot
5249,1.07959,Downward Overshoot
5250,1.07905,Downward Overshoot
5251,1.07918,Downward Overshoot
5252,1.07905,Downward Overshoot
5253,1.07827,Downward Overshoot
5254,1.07868,Downward Overshoot
5255,1.07817,Downward Overshoot
5256,1.07832,Downward Overshoot
5257,1.0779,Downward Overshoot
5258,1.07848,Upward DCC
5259,1.07816,Upward DCC
5260,1.07837,Upward DCC
5261,1.08058,Upward DCC
5262,1.08455,Upward DCC
5263,1.08352,Upward DCC
5264,1.08473,Upward DCC
5265,1.08433,Upward DCC
5266,1.08439,Upward DCC
5267,1.08364,Upward DCC
5268,1.08452,Upward DCC
5269,1.08397,Upward DCC
5270,1.08377,Upward DCC
5271,1.08377,Upward DCC
5272,1.08339,Upward DCC
5273,1.08317,Upward DCC
5274,1.0832,Upward DCC
5275,1.08319,Upward DCC
5276,1.08339,Upward DCC
5277,1.08323,Upward DCC
5278,1.08294,Upward DCC
5279,1.08297,Upward DCC
5280,1.08322,Upward DCC
5281,1.08281,Upward DCC
5282,1.08283,Upward DCC
5283,1.08348,Upward DCC
5284,1.08352,Upward DCC
5285,1.08367,Upward DCC
5286,1.08374,Upward DCC
5287,1.08433,Upward DCC
5288,1.08453,Upward DCC
5289,1.08485,Upward DCC
5290,1.08476,Upward DCC
5291,1.0873,Upward DCC
5292,1.08633,Upward DCC
5293,1.08634,Upward DCC
5294,1.08616,Upward DCC
5295,1.08719,Upward DCC
5296,1.08684,Upward DCC
5297,1.08678,Upward DCC
5298,1.08646,Upward DCC
5299,1.08655,Upward DCC
5300,1.08629,Upward DCC
5301,1.08619,Upward DCC
5302,1.08571,Upward DCC
5303,1.08584,Upward DCC
5304,1.08569,Upward DCC
5305,1.08578,Upward DCC
5306,1.08528,Upward DCC
5307,1.08507,Upward DCC
5308,1.08489,Upward DCC
5309,1.08464,Upward DCC
5310,1.08478,Upward DCC
5311,1.08462,Upward DCC
5312,1.08472,Upward DCC
5313,1.08501,Upward DCC
5314,1.08502,Upward DCC
5315,1.08451,Upward DCC
5316,1.0847,Upward DCC
5317,1.08333,Upward DCC
5318,1.08342,Upward DCC
5319,1.08312,Upward DCC
5320,1.0831,Upward DCC
5321,1.08434,Upward DCC
5322,1.08517,Upward DCC
5323,1.08465,Upward DCC
5324,1.08408,Upward DCC
5325,1.08326,Upward DCC
5326,1.08291,Upward DCC
5327,1.08354,Upward DCC
5328,1.0833,Upward DCC
5329,1.08346,Upward DCC
5330,1.08362,Upward DCC
5331,1.08426,Upward DCC
5332,1.08397,Upward DCC
5333,1.08384,Upward DCC
5334,1.08361,Upward DCC
5335,1.08352,Upward DCC
5336,1.08332,Upward DCC
5337,1.08246,Upward DCC
5338,1.08313,Upward DCC
5339,1.08176,Upward DCC
5340,1.08173,Upward DCC
5341,1.0826,Upward DCC
5342,1.08291,Upward DCC
5343,1.08248,Upward DCC
5344,1.0837,Upward DCC
5345,1.08437,Upward DCC
5346,1.08486,Upward DCC
5347,1.08415,Upward DCC
5348,1.08467,Upward DCC
5349,1.08459,Upward DCC
5350,1.08399,Upward DCC
5351,1.08115,Upward DCC
5352,1.08176,Upward DCC
5353,1.08171,Upward DCC
5354,1.08137,Upward DCC
5355,1.08159,Upward DCC
5356,1.08194,Upward DCC
5357,1.08193,Upward DCC
5358,1.08189,Upward DCC
5359,1.08146,Upward DCC
5360,1.08186,Upward DCC
5361,1.08263,Upward DCC
5362,1.08233,Upward DCC
5363,1.08205,Upward DCC
5364,1.08223,Upward DCC
5365,1.08249,Upward DCC
5366,1.08269,Upward DCC
5367,1.08299,Upward DCC
5368,1.08287,Upward DCC
5369,1.08276,Upward DCC
5370,1.08296,Upward DCC
5371,1.08261,Upward DCC
5372,1.08256,Upward DCC
5373,1.08259,Upward DCC
5374,1.08247,Upward DCC
5375,1.08163,Upward DCC
5376,1.08969,Upward DCC
5377,1.08938,Upward Overshoot
5378,1.09003,Upward Overshoot
5379,1.09001,Upward Overshoot
5380,1.08987,Upward Overshoot
5381,1.08947,Upward Overshoot
5382,1.08943,Upward Overshoot
5383,1.08925,Upward Overshoot
5384,1.08973,Upward Overshoot
5385,1.08915,Upward Overshoot
5386,1.08927,Upward Overshoot
5387,1.08911,Upward Overshoot
5388,1.08869,Upward Overshoot
5389,1.08878,Upward Overshoot
5390,1.08875,Upward Overshoot
5391,1.08869,Upward Overshoot
5392,1.08856,Upward Overshoot
5393,1.08887,Upward Overshoot
5394,1.08867,Upward Overshoot
5395,1.08844,Upward Overshoot
5396,1.08879,Upward Overshoot
5397,1.08891,Upward Overshoot
5398,1.08893,Upward Overshoot
5399,1.08869,Upward Overshoot
5400,1.08894,Upward Overshoot
5401,1.08895,Upward Overshoot
5402,1.08901,Upward Overshoot
5403,1.08997,Upward Overshoot
5404,1.08975,Upward Overshoot
5405,1.08978,Upward Overshoot
5406,1.09035,Upward Overshoot
5407,1.09009,Upward Overshoot
5408,1.09022,Upward Overshoot
5409,1.09,Upward Overshoot
5410,1.08952,Upward Overshoot
5411,1.08884,Upward Overshoot
5412,1.0891,Upward Overshoot
5413,1.08831,Upward Overshoot
5414,1.08793,Upward Overshoot
5415,1.08755,Upward Overshoot
5416,1.08745,Upward Overshoot
5417,1.08714,Upward Overshoot
5418,1.08761,Upward Overshoot
5419,1.08657,Upward Overshoot
5420,1.08689,Upward Overshoot
5421,1.08724,Upward Overshoot
5422,1.08748,Upward Overshoot
5423,1.08899,Upward Overshoot
5424,1.08858,Upward Overshoot
5425,1.08831,Upward Overshoot
5426,1.08716,Upward Overshoot
5427,1.08745,Upward Overshoot
5428,1.0875,Upward Overshoot
5429,1.08748,Upward Overshoot
5430,1.08685,Upward Overshoot
5431,1.08723,Upward Overshoot
5432,1.0871,Upward Overshoot
5433,1.08728,Upward Overshoot
5434,1.08772,Upward Overshoot
5435,1.08807,Upward Overshoot
5436,1.08829,Upward Overshoot
5437,1.08817,Upward Overshoot
5438,1.08802,Upward Overshoot
5439,1.0878,Upward Overshoot
5440,1.0882,Upward Overshoot
5441,1.08791,Upward Overshoot
5442,1.08874,Upward Overshoot
5443,1.08807,Upward Overshoot
5444,1.08862,Upward Overshoot
5445,1.08893,Upward Overshoot
5446,1.08838,Upward Overshoot
5447,1.08776,Upward Overshoot
5448,1.08728,Upward Overshoot
5449,1.08775,Upward Overshoot
5450,1.08781,Upward Overshoot
5451,1.08826,Upward Overshoot
5452,1.08775,Upward Overshoot
5453,1.08772,Upward Overshoot
5454,1.08823,Upward Overshoot
5455,1.0881,Upward Overshoot
5456,1.08814,Upward Overshoot
5457,1.08763,Upward Overshoot
5458,1.08783,Upward Overshoot
5459,1.08817,Upward Overshoot
5460,1.08876,Upward Overshoot
5461,1.0889,Upward Overshoot
5462,1.08887,Upward Overshoot
5463,1.08889,Upward Overshoot
5464,1.0887,Upward Overshoot
5465,1.08836,Upward Overshoot
5466,1.08814,Upward Overshoot
5467,1.08823,Upward Overshoot
5468,1.08834,Upward Overshoot
5469,1.08818,Upward Overshoot
5470,1.08846,Upward Overshoot
5471,1.08806,Upward Overshoot
5472,1.08772,Upward Overshoot
5473,1.08843,Upward Overshoot
5474,1.08764,Upward Overshoot
5475,1.0877,Upward Overshoot
5476,1.08815,Upward Overshoot
5477,1.0887,Upward Overshoot
5478,1.08847,Upward Overshoot
5479,1.0883,Upward Overshoot
5480,1.08857,Upward Overshoot
5481,1.08838,Upward Overshoot
5482,1.08852,Upward Overshoot
5483,1.08906,Upward Overshoot
5484,1.08931,Upward Overshoot
5485,1.08923,Upward Overshoot
5486,1.0893,Upward Overshoot
5487,1.08953,Upward Overshoot
5488,1.08982,Upward Overshoot
5489,1.08993,Upward Overshoot
5490,1.09016,Upward Overshoot
5491,1.09028,Upward Overshoot
5492,1.09026,Upward Overshoot
5493,1.08979,Upward Overshoot
5494,1.08986,Upward Overshoot
5495,1.08944,Upward Overshoot
5496,1.0895,Upward Overshoot
5497,1.08955,Upward Overshoot
